cliente_id;cliente_code;tipo_cliente;sexo;cod_postal;ciudad;estado;estudios;ocupacion;ingresos;tiene_hijos
302;29785;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
303;29786;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
304;29787;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
305;29788;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
306;29789;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
307;29790;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
308;29791;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
309;29792;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
310;29793;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
311;29794;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
312;29795;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
313;29796;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
314;29797;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
315;29798;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
316;29799;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
317;29800;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
318;29801;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
319;29802;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
320;29803;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
321;29804;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
322;29805;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
323;29806;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
324;29807;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
325;29808;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
326;29809;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
327;29810;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
328;29811;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
329;29812;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
330;29813;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
331;29814;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
332;29815;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
333;29816;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
334;29817;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
335;29818;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
336;29819;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
337;29820;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
338;29821;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
339;29822;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
340;29823;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
341;29824;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
342;29825;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
343;29826;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
344;29827;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
345;29828;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
346;29829;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
347;29830;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
348;29831;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
349;29832;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
350;29833;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
351;29834;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
352;29835;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
353;29836;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
354;29837;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
355;29838;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
356;29839;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
357;29840;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
358;29841;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
359;29842;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
360;29843;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
361;29844;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
362;29845;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
363;29846;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
364;29847;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
365;29848;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
366;29849;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
367;29850;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
368;29851;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
369;29852;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
370;29853;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
371;29854;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
372;29855;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
373;29856;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
374;29857;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
375;29858;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
376;29859;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
377;29860;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
378;29861;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
379;29862;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
380;29863;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
381;29864;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
382;29865;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
383;29866;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
384;29867;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
385;29868;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
386;29869;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
387;29870;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
388;29871;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
389;29872;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
390;29873;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
391;29874;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
392;29875;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
393;29876;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
394;29877;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
395;29878;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
396;29879;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
397;29880;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
398;29881;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
399;29882;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
400;29883;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
401;29884;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
402;29885;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
403;29886;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
404;29887;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
405;29888;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
406;29889;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
407;29890;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
408;29891;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
409;29892;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
410;29893;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
411;29894;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
412;29895;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
413;29896;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
414;29897;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
415;29898;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
416;29899;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
417;29900;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
418;29901;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
419;29902;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
420;29903;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
421;29904;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
422;29905;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
423;29906;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
424;29907;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
425;29908;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
426;29909;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
427;29910;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
428;29911;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
429;29912;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
430;29913;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
431;29914;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
432;29915;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
433;29916;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
434;29917;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
435;29918;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
436;29919;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
437;29920;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
438;29921;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
439;29922;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
440;29923;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
441;29924;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
442;29925;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
443;29926;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
444;29927;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
445;29928;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
446;29929;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
447;29930;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
448;29931;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
449;29932;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
450;29933;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
451;29934;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
452;29935;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
453;29936;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
454;29937;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
455;29938;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
456;29939;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
457;29940;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
458;29941;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
459;29942;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
460;29943;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
461;29944;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
462;29945;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
463;29946;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
464;29947;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
465;29948;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
466;29949;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
467;29950;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
468;29951;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
469;29952;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
470;29953;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
471;29954;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
472;29955;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
473;29956;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
474;29957;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
475;29958;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
476;29959;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
477;29960;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
478;29961;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
479;29962;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
480;29963;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
481;29964;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
482;29965;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
483;29966;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
484;29967;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
485;29968;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
486;29969;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
487;29970;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
488;29971;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
489;29972;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
490;29973;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
491;29974;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
492;29975;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
493;29976;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
494;29977;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
495;29978;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
496;29979;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
497;29980;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
498;29981;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
499;29982;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
500;29983;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
501;29984;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
502;29985;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
503;29986;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
504;29987;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
505;29988;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
506;29989;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
507;29990;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
508;29991;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
509;29992;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
510;29993;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
511;29994;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
512;29995;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
513;29996;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
514;29997;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
515;29998;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
516;29999;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
517;30000;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
518;30001;Comercio;Otro;No aplica;No aplica;No aplica;No aplica;No aplica;No aplica;No
