fecha_id;fecha;anio;trimestre;nombre_trimestre;mes;nombre_mes;semana;dia_de_la_semana_num;nombre_del_dia;dia_del_mes;dia_del_anio;aniotrimestre;aniomes;aniosemana;es_fin_de_semana;dias_totales_del_mes
20001002;2000-10-02;2000;4;Q4;10;October;40;2;Tuesday;2;276;200004;200010;200040;f;31
20001003;2000-10-03;2000;4;Q4;10;October;40;3;Wednesday;3;277;200004;200010;200040;f;31
20001004;2000-10-04;2000;4;Q4;10;October;40;4;Thursday;4;278;200004;200010;200040;f;31
20001005;2000-10-05;2000;4;Q4;10;October;40;5;Friday;5;279;200004;200010;200040;f;31
20001006;2000-10-06;2000;4;Q4;10;October;40;6;Saturday;6;280;200004;200010;200040;t;31
20001007;2000-10-07;2000;4;Q4;10;October;40;7;Sunday;7;281;200004;200010;200040;t;31
20001008;2000-10-08;2000;4;Q4;10;October;40;1;Monday;8;282;200004;200010;200040;f;31
20001009;2000-10-09;2000;4;Q4;10;October;41;2;Tuesday;9;283;200004;200010;200041;f;31
20001010;2000-10-10;2000;4;Q4;10;October;41;3;Wednesday;10;284;200004;200010;200041;f;31
20001011;2000-10-11;2000;4;Q4;10;October;41;4;Thursday;11;285;200004;200010;200041;f;31
20001012;2000-10-12;2000;4;Q4;10;October;41;5;Friday;12;286;200004;200010;200041;f;31
20001013;2000-10-13;2000;4;Q4;10;October;41;6;Saturday;13;287;200004;200010;200041;t;31
20001014;2000-10-14;2000;4;Q4;10;October;41;7;Sunday;14;288;200004;200010;200041;t;31
20001015;2000-10-15;2000;4;Q4;10;October;41;1;Monday;15;289;200004;200010;200041;f;31
20001016;2000-10-16;2000;4;Q4;10;October;42;2;Tuesday;16;290;200004;200010;200042;f;31
20001017;2000-10-17;2000;4;Q4;10;October;42;3;Wednesday;17;291;200004;200010;200042;f;31
20001018;2000-10-18;2000;4;Q4;10;October;42;4;Thursday;18;292;200004;200010;200042;f;31
20001019;2000-10-19;2000;4;Q4;10;October;42;5;Friday;19;293;200004;200010;200042;f;31
20001020;2000-10-20;2000;4;Q4;10;October;42;6;Saturday;20;294;200004;200010;200042;t;31
20001021;2000-10-21;2000;4;Q4;10;October;42;7;Sunday;21;295;200004;200010;200042;t;31
20001022;2000-10-22;2000;4;Q4;10;October;42;1;Monday;22;296;200004;200010;200042;f;31
20001023;2000-10-23;2000;4;Q4;10;October;43;2;Tuesday;23;297;200004;200010;200043;f;31
20001024;2000-10-24;2000;4;Q4;10;October;43;3;Wednesday;24;298;200004;200010;200043;f;31
20001025;2000-10-25;2000;4;Q4;10;October;43;4;Thursday;25;299;200004;200010;200043;f;31
20001026;2000-10-26;2000;4;Q4;10;October;43;5;Friday;26;300;200004;200010;200043;f;31
20001027;2000-10-27;2000;4;Q4;10;October;43;6;Saturday;27;301;200004;200010;200043;t;31
20001028;2000-10-28;2000;4;Q4;10;October;43;7;Sunday;28;302;200004;200010;200043;t;31
20001029;2000-10-29;2000;4;Q4;10;October;43;1;Monday;29;303;200004;200010;200043;f;31
20001030;2000-10-30;2000;4;Q4;10;October;44;2;Tuesday;30;304;200004;200010;200044;f;31
20001031;2000-10-31;2000;4;Q4;10;October;44;3;Wednesday;31;305;200004;200010;200044;f;31
20001101;2000-11-01;2000;4;Q4;11;November;44;4;Thursday;1;306;200004;200011;200044;f;30
20001102;2000-11-02;2000;4;Q4;11;November;44;5;Friday;2;307;200004;200011;200044;f;30
20001103;2000-11-03;2000;4;Q4;11;November;44;6;Saturday;3;308;200004;200011;200044;t;30
20001104;2000-11-04;2000;4;Q4;11;November;44;7;Sunday;4;309;200004;200011;200044;t;30
20001105;2000-11-05;2000;4;Q4;11;November;44;1;Monday;5;310;200004;200011;200044;f;30
20001106;2000-11-06;2000;4;Q4;11;November;45;2;Tuesday;6;311;200004;200011;200045;f;30
20001107;2000-11-07;2000;4;Q4;11;November;45;3;Wednesday;7;312;200004;200011;200045;f;30
20001108;2000-11-08;2000;4;Q4;11;November;45;4;Thursday;8;313;200004;200011;200045;f;30
20001109;2000-11-09;2000;4;Q4;11;November;45;5;Friday;9;314;200004;200011;200045;f;30
20001110;2000-11-10;2000;4;Q4;11;November;45;6;Saturday;10;315;200004;200011;200045;t;30
20001111;2000-11-11;2000;4;Q4;11;November;45;7;Sunday;11;316;200004;200011;200045;t;30
20001112;2000-11-12;2000;4;Q4;11;November;45;1;Monday;12;317;200004;200011;200045;f;30
20001113;2000-11-13;2000;4;Q4;11;November;46;2;Tuesday;13;318;200004;200011;200046;f;30
20001114;2000-11-14;2000;4;Q4;11;November;46;3;Wednesday;14;319;200004;200011;200046;f;30
20001115;2000-11-15;2000;4;Q4;11;November;46;4;Thursday;15;320;200004;200011;200046;f;30
20001116;2000-11-16;2000;4;Q4;11;November;46;5;Friday;16;321;200004;200011;200046;f;30
20001117;2000-11-17;2000;4;Q4;11;November;46;6;Saturday;17;322;200004;200011;200046;t;30
20001118;2000-11-18;2000;4;Q4;11;November;46;7;Sunday;18;323;200004;200011;200046;t;30
20001119;2000-11-19;2000;4;Q4;11;November;46;1;Monday;19;324;200004;200011;200046;f;30
20001120;2000-11-20;2000;4;Q4;11;November;47;2;Tuesday;20;325;200004;200011;200047;f;30
20001121;2000-11-21;2000;4;Q4;11;November;47;3;Wednesday;21;326;200004;200011;200047;f;30
20001122;2000-11-22;2000;4;Q4;11;November;47;4;Thursday;22;327;200004;200011;200047;f;30
20001123;2000-11-23;2000;4;Q4;11;November;47;5;Friday;23;328;200004;200011;200047;f;30
20001124;2000-11-24;2000;4;Q4;11;November;47;6;Saturday;24;329;200004;200011;200047;t;30
20001125;2000-11-25;2000;4;Q4;11;November;47;7;Sunday;25;330;200004;200011;200047;t;30
20001126;2000-11-26;2000;4;Q4;11;November;47;1;Monday;26;331;200004;200011;200047;f;30
20001127;2000-11-27;2000;4;Q4;11;November;48;2;Tuesday;27;332;200004;200011;200048;f;30
20001128;2000-11-28;2000;4;Q4;11;November;48;3;Wednesday;28;333;200004;200011;200048;f;30
20001129;2000-11-29;2000;4;Q4;11;November;48;4;Thursday;29;334;200004;200011;200048;f;30
20001130;2000-11-30;2000;4;Q4;11;November;48;5;Friday;30;335;200004;200011;200048;f;30
20001201;2000-12-01;2000;4;Q4;12;December;48;6;Saturday;1;336;200004;200012;200048;t;31
20001202;2000-12-02;2000;4;Q4;12;December;48;7;Sunday;2;337;200004;200012;200048;t;31
20001203;2000-12-03;2000;4;Q4;12;December;48;1;Monday;3;338;200004;200012;200048;f;31
20001204;2000-12-04;2000;4;Q4;12;December;49;2;Tuesday;4;339;200004;200012;200049;f;31
20001205;2000-12-05;2000;4;Q4;12;December;49;3;Wednesday;5;340;200004;200012;200049;f;31
20001206;2000-12-06;2000;4;Q4;12;December;49;4;Thursday;6;341;200004;200012;200049;f;31
20001207;2000-12-07;2000;4;Q4;12;December;49;5;Friday;7;342;200004;200012;200049;f;31
20001208;2000-12-08;2000;4;Q4;12;December;49;6;Saturday;8;343;200004;200012;200049;t;31
20001209;2000-12-09;2000;4;Q4;12;December;49;7;Sunday;9;344;200004;200012;200049;t;31
20001210;2000-12-10;2000;4;Q4;12;December;49;1;Monday;10;345;200004;200012;200049;f;31
20001211;2000-12-11;2000;4;Q4;12;December;50;2;Tuesday;11;346;200004;200012;200050;f;31
20001212;2000-12-12;2000;4;Q4;12;December;50;3;Wednesday;12;347;200004;200012;200050;f;31
20001213;2000-12-13;2000;4;Q4;12;December;50;4;Thursday;13;348;200004;200012;200050;f;31
20001214;2000-12-14;2000;4;Q4;12;December;50;5;Friday;14;349;200004;200012;200050;f;31
20001215;2000-12-15;2000;4;Q4;12;December;50;6;Saturday;15;350;200004;200012;200050;t;31
20001216;2000-12-16;2000;4;Q4;12;December;50;7;Sunday;16;351;200004;200012;200050;t;31
20001217;2000-12-17;2000;4;Q4;12;December;50;1;Monday;17;352;200004;200012;200050;f;31
20001218;2000-12-18;2000;4;Q4;12;December;51;2;Tuesday;18;353;200004;200012;200051;f;31
20001219;2000-12-19;2000;4;Q4;12;December;51;3;Wednesday;19;354;200004;200012;200051;f;31
20001220;2000-12-20;2000;4;Q4;12;December;51;4;Thursday;20;355;200004;200012;200051;f;31
20001221;2000-12-21;2000;4;Q4;12;December;51;5;Friday;21;356;200004;200012;200051;f;31
20001222;2000-12-22;2000;4;Q4;12;December;51;6;Saturday;22;357;200004;200012;200051;t;31
20001223;2000-12-23;2000;4;Q4;12;December;51;7;Sunday;23;358;200004;200012;200051;t;31
20001224;2000-12-24;2000;4;Q4;12;December;51;1;Monday;24;359;200004;200012;200051;f;31
20001225;2000-12-25;2000;4;Q4;12;December;52;2;Tuesday;25;360;200004;200012;200052;f;31
20001226;2000-12-26;2000;4;Q4;12;December;52;3;Wednesday;26;361;200004;200012;200052;f;31
20001227;2000-12-27;2000;4;Q4;12;December;52;4;Thursday;27;362;200004;200012;200052;f;31
20001228;2000-12-28;2000;4;Q4;12;December;52;5;Friday;28;363;200004;200012;200052;f;31
20001229;2000-12-29;2000;4;Q4;12;December;52;6;Saturday;29;364;200004;200012;200052;t;31
20001230;2000-12-30;2000;4;Q4;12;December;52;7;Sunday;30;365;200004;200012;200052;t;31
20001231;2000-12-31;2000;4;Q4;12;December;52;1;Monday;31;366;200004;200012;200052;f;31
20010101;2001-01-01;2001;1;Q1;1;January;1;2;Tuesday;1;1;200101;200101;200101;f;31
20010102;2001-01-02;2001;1;Q1;1;January;1;3;Wednesday;2;2;200101;200101;200101;f;31
20010103;2001-01-03;2001;1;Q1;1;January;1;4;Thursday;3;3;200101;200101;200101;f;31
20010104;2001-01-04;2001;1;Q1;1;January;1;5;Friday;4;4;200101;200101;200101;f;31
20010105;2001-01-05;2001;1;Q1;1;January;1;6;Saturday;5;5;200101;200101;200101;t;31
20010106;2001-01-06;2001;1;Q1;1;January;1;7;Sunday;6;6;200101;200101;200101;t;31
20010107;2001-01-07;2001;1;Q1;1;January;1;1;Monday;7;7;200101;200101;200101;f;31
20010108;2001-01-08;2001;1;Q1;1;January;2;2;Tuesday;8;8;200101;200101;200102;f;31
20010109;2001-01-09;2001;1;Q1;1;January;2;3;Wednesday;9;9;200101;200101;200102;f;31
20010110;2001-01-10;2001;1;Q1;1;January;2;4;Thursday;10;10;200101;200101;200102;f;31
20010111;2001-01-11;2001;1;Q1;1;January;2;5;Friday;11;11;200101;200101;200102;f;31
20010112;2001-01-12;2001;1;Q1;1;January;2;6;Saturday;12;12;200101;200101;200102;t;31
20010113;2001-01-13;2001;1;Q1;1;January;2;7;Sunday;13;13;200101;200101;200102;t;31
20010114;2001-01-14;2001;1;Q1;1;January;2;1;Monday;14;14;200101;200101;200102;f;31
20010115;2001-01-15;2001;1;Q1;1;January;3;2;Tuesday;15;15;200101;200101;200103;f;31
20010116;2001-01-16;2001;1;Q1;1;January;3;3;Wednesday;16;16;200101;200101;200103;f;31
20010117;2001-01-17;2001;1;Q1;1;January;3;4;Thursday;17;17;200101;200101;200103;f;31
20010118;2001-01-18;2001;1;Q1;1;January;3;5;Friday;18;18;200101;200101;200103;f;31
20010119;2001-01-19;2001;1;Q1;1;January;3;6;Saturday;19;19;200101;200101;200103;t;31
20010120;2001-01-20;2001;1;Q1;1;January;3;7;Sunday;20;20;200101;200101;200103;t;31
20010121;2001-01-21;2001;1;Q1;1;January;3;1;Monday;21;21;200101;200101;200103;f;31
20010122;2001-01-22;2001;1;Q1;1;January;4;2;Tuesday;22;22;200101;200101;200104;f;31
20010123;2001-01-23;2001;1;Q1;1;January;4;3;Wednesday;23;23;200101;200101;200104;f;31
20010124;2001-01-24;2001;1;Q1;1;January;4;4;Thursday;24;24;200101;200101;200104;f;31
20010125;2001-01-25;2001;1;Q1;1;January;4;5;Friday;25;25;200101;200101;200104;f;31
20010126;2001-01-26;2001;1;Q1;1;January;4;6;Saturday;26;26;200101;200101;200104;t;31
20010127;2001-01-27;2001;1;Q1;1;January;4;7;Sunday;27;27;200101;200101;200104;t;31
20010128;2001-01-28;2001;1;Q1;1;January;4;1;Monday;28;28;200101;200101;200104;f;31
20010129;2001-01-29;2001;1;Q1;1;January;5;2;Tuesday;29;29;200101;200101;200105;f;31
20010130;2001-01-30;2001;1;Q1;1;January;5;3;Wednesday;30;30;200101;200101;200105;f;31
20010131;2001-01-31;2001;1;Q1;1;January;5;4;Thursday;31;31;200101;200101;200105;f;31
20010201;2001-02-01;2001;1;Q1;2;February;5;5;Friday;1;32;200101;200102;200105;f;28
20010202;2001-02-02;2001;1;Q1;2;February;5;6;Saturday;2;33;200101;200102;200105;t;28
20010203;2001-02-03;2001;1;Q1;2;February;5;7;Sunday;3;34;200101;200102;200105;t;28
20010204;2001-02-04;2001;1;Q1;2;February;5;1;Monday;4;35;200101;200102;200105;f;28
20010205;2001-02-05;2001;1;Q1;2;February;6;2;Tuesday;5;36;200101;200102;200106;f;28
20010206;2001-02-06;2001;1;Q1;2;February;6;3;Wednesday;6;37;200101;200102;200106;f;28
20010207;2001-02-07;2001;1;Q1;2;February;6;4;Thursday;7;38;200101;200102;200106;f;28
20010208;2001-02-08;2001;1;Q1;2;February;6;5;Friday;8;39;200101;200102;200106;f;28
20010209;2001-02-09;2001;1;Q1;2;February;6;6;Saturday;9;40;200101;200102;200106;t;28
20010210;2001-02-10;2001;1;Q1;2;February;6;7;Sunday;10;41;200101;200102;200106;t;28
20010211;2001-02-11;2001;1;Q1;2;February;6;1;Monday;11;42;200101;200102;200106;f;28
20010212;2001-02-12;2001;1;Q1;2;February;7;2;Tuesday;12;43;200101;200102;200107;f;28
20010213;2001-02-13;2001;1;Q1;2;February;7;3;Wednesday;13;44;200101;200102;200107;f;28
20010214;2001-02-14;2001;1;Q1;2;February;7;4;Thursday;14;45;200101;200102;200107;f;28
20010215;2001-02-15;2001;1;Q1;2;February;7;5;Friday;15;46;200101;200102;200107;f;28
20010216;2001-02-16;2001;1;Q1;2;February;7;6;Saturday;16;47;200101;200102;200107;t;28
20010217;2001-02-17;2001;1;Q1;2;February;7;7;Sunday;17;48;200101;200102;200107;t;28
20010218;2001-02-18;2001;1;Q1;2;February;7;1;Monday;18;49;200101;200102;200107;f;28
20010219;2001-02-19;2001;1;Q1;2;February;8;2;Tuesday;19;50;200101;200102;200108;f;28
20010220;2001-02-20;2001;1;Q1;2;February;8;3;Wednesday;20;51;200101;200102;200108;f;28
20010221;2001-02-21;2001;1;Q1;2;February;8;4;Thursday;21;52;200101;200102;200108;f;28
20010222;2001-02-22;2001;1;Q1;2;February;8;5;Friday;22;53;200101;200102;200108;f;28
20010223;2001-02-23;2001;1;Q1;2;February;8;6;Saturday;23;54;200101;200102;200108;t;28
20010224;2001-02-24;2001;1;Q1;2;February;8;7;Sunday;24;55;200101;200102;200108;t;28
20010225;2001-02-25;2001;1;Q1;2;February;8;1;Monday;25;56;200101;200102;200108;f;28
20010226;2001-02-26;2001;1;Q1;2;February;9;2;Tuesday;26;57;200101;200102;200109;f;28
20010227;2001-02-27;2001;1;Q1;2;February;9;3;Wednesday;27;58;200101;200102;200109;f;28
20010228;2001-02-28;2001;1;Q1;2;February;9;4;Thursday;28;59;200101;200102;200109;f;28
20010301;2001-03-01;2001;1;Q1;3;March;9;5;Friday;1;60;200101;200103;200109;f;31
20010302;2001-03-02;2001;1;Q1;3;March;9;6;Saturday;2;61;200101;200103;200109;t;31
20010303;2001-03-03;2001;1;Q1;3;March;9;7;Sunday;3;62;200101;200103;200109;t;31
20010304;2001-03-04;2001;1;Q1;3;March;9;1;Monday;4;63;200101;200103;200109;f;31
20010305;2001-03-05;2001;1;Q1;3;March;10;2;Tuesday;5;64;200101;200103;200110;f;31
20010306;2001-03-06;2001;1;Q1;3;March;10;3;Wednesday;6;65;200101;200103;200110;f;31
20010307;2001-03-07;2001;1;Q1;3;March;10;4;Thursday;7;66;200101;200103;200110;f;31
20010308;2001-03-08;2001;1;Q1;3;March;10;5;Friday;8;67;200101;200103;200110;f;31
20010309;2001-03-09;2001;1;Q1;3;March;10;6;Saturday;9;68;200101;200103;200110;t;31
20010310;2001-03-10;2001;1;Q1;3;March;10;7;Sunday;10;69;200101;200103;200110;t;31
20010311;2001-03-11;2001;1;Q1;3;March;10;1;Monday;11;70;200101;200103;200110;f;31
20010312;2001-03-12;2001;1;Q1;3;March;11;2;Tuesday;12;71;200101;200103;200111;f;31
20010313;2001-03-13;2001;1;Q1;3;March;11;3;Wednesday;13;72;200101;200103;200111;f;31
20010314;2001-03-14;2001;1;Q1;3;March;11;4;Thursday;14;73;200101;200103;200111;f;31
20010315;2001-03-15;2001;1;Q1;3;March;11;5;Friday;15;74;200101;200103;200111;f;31
20010316;2001-03-16;2001;1;Q1;3;March;11;6;Saturday;16;75;200101;200103;200111;t;31
20010317;2001-03-17;2001;1;Q1;3;March;11;7;Sunday;17;76;200101;200103;200111;t;31
20010318;2001-03-18;2001;1;Q1;3;March;11;1;Monday;18;77;200101;200103;200111;f;31
20010319;2001-03-19;2001;1;Q1;3;March;12;2;Tuesday;19;78;200101;200103;200112;f;31
20010320;2001-03-20;2001;1;Q1;3;March;12;3;Wednesday;20;79;200101;200103;200112;f;31
20010321;2001-03-21;2001;1;Q1;3;March;12;4;Thursday;21;80;200101;200103;200112;f;31
20010322;2001-03-22;2001;1;Q1;3;March;12;5;Friday;22;81;200101;200103;200112;f;31
20010323;2001-03-23;2001;1;Q1;3;March;12;6;Saturday;23;82;200101;200103;200112;t;31
20010324;2001-03-24;2001;1;Q1;3;March;12;7;Sunday;24;83;200101;200103;200112;t;31
20010325;2001-03-25;2001;1;Q1;3;March;12;1;Monday;25;84;200101;200103;200112;f;31
20010326;2001-03-26;2001;1;Q1;3;March;13;2;Tuesday;26;85;200101;200103;200113;f;31
20010327;2001-03-27;2001;1;Q1;3;March;13;3;Wednesday;27;86;200101;200103;200113;f;31
20010328;2001-03-28;2001;1;Q1;3;March;13;4;Thursday;28;87;200101;200103;200113;f;31
20010329;2001-03-29;2001;1;Q1;3;March;13;5;Friday;29;88;200101;200103;200113;f;31
20010330;2001-03-30;2001;1;Q1;3;March;13;6;Saturday;30;89;200101;200103;200113;t;31
20010331;2001-03-31;2001;1;Q1;3;March;13;7;Sunday;31;90;200101;200103;200113;t;31
20010401;2001-04-01;2001;2;Q2;4;April;13;1;Monday;1;91;200102;200104;200113;f;30
20010402;2001-04-02;2001;2;Q2;4;April;14;2;Tuesday;2;92;200102;200104;200114;f;30
20010403;2001-04-03;2001;2;Q2;4;April;14;3;Wednesday;3;93;200102;200104;200114;f;30
20010404;2001-04-04;2001;2;Q2;4;April;14;4;Thursday;4;94;200102;200104;200114;f;30
20010405;2001-04-05;2001;2;Q2;4;April;14;5;Friday;5;95;200102;200104;200114;f;30
20010406;2001-04-06;2001;2;Q2;4;April;14;6;Saturday;6;96;200102;200104;200114;t;30
20010407;2001-04-07;2001;2;Q2;4;April;14;7;Sunday;7;97;200102;200104;200114;t;30
20010408;2001-04-08;2001;2;Q2;4;April;14;1;Monday;8;98;200102;200104;200114;f;30
20010409;2001-04-09;2001;2;Q2;4;April;15;2;Tuesday;9;99;200102;200104;200115;f;30
20010410;2001-04-10;2001;2;Q2;4;April;15;3;Wednesday;10;100;200102;200104;200115;f;30
20010411;2001-04-11;2001;2;Q2;4;April;15;4;Thursday;11;101;200102;200104;200115;f;30
20010412;2001-04-12;2001;2;Q2;4;April;15;5;Friday;12;102;200102;200104;200115;f;30
20010413;2001-04-13;2001;2;Q2;4;April;15;6;Saturday;13;103;200102;200104;200115;t;30
20010414;2001-04-14;2001;2;Q2;4;April;15;7;Sunday;14;104;200102;200104;200115;t;30
20010415;2001-04-15;2001;2;Q2;4;April;15;1;Monday;15;105;200102;200104;200115;f;30
20010416;2001-04-16;2001;2;Q2;4;April;16;2;Tuesday;16;106;200102;200104;200116;f;30
20010417;2001-04-17;2001;2;Q2;4;April;16;3;Wednesday;17;107;200102;200104;200116;f;30
20010418;2001-04-18;2001;2;Q2;4;April;16;4;Thursday;18;108;200102;200104;200116;f;30
20010419;2001-04-19;2001;2;Q2;4;April;16;5;Friday;19;109;200102;200104;200116;f;30
20010420;2001-04-20;2001;2;Q2;4;April;16;6;Saturday;20;110;200102;200104;200116;t;30
20010421;2001-04-21;2001;2;Q2;4;April;16;7;Sunday;21;111;200102;200104;200116;t;30
20010422;2001-04-22;2001;2;Q2;4;April;16;1;Monday;22;112;200102;200104;200116;f;30
20010423;2001-04-23;2001;2;Q2;4;April;17;2;Tuesday;23;113;200102;200104;200117;f;30
20010424;2001-04-24;2001;2;Q2;4;April;17;3;Wednesday;24;114;200102;200104;200117;f;30
20010425;2001-04-25;2001;2;Q2;4;April;17;4;Thursday;25;115;200102;200104;200117;f;30
20010426;2001-04-26;2001;2;Q2;4;April;17;5;Friday;26;116;200102;200104;200117;f;30
20010427;2001-04-27;2001;2;Q2;4;April;17;6;Saturday;27;117;200102;200104;200117;t;30
20010428;2001-04-28;2001;2;Q2;4;April;17;7;Sunday;28;118;200102;200104;200117;t;30
20010429;2001-04-29;2001;2;Q2;4;April;17;1;Monday;29;119;200102;200104;200117;f;30
20010430;2001-04-30;2001;2;Q2;4;April;18;2;Tuesday;30;120;200102;200104;200118;f;30
20010501;2001-05-01;2001;2;Q2;5;May;18;3;Wednesday;1;121;200102;200105;200118;f;31
20010502;2001-05-02;2001;2;Q2;5;May;18;4;Thursday;2;122;200102;200105;200118;f;31
20010503;2001-05-03;2001;2;Q2;5;May;18;5;Friday;3;123;200102;200105;200118;f;31
20010504;2001-05-04;2001;2;Q2;5;May;18;6;Saturday;4;124;200102;200105;200118;t;31
20010505;2001-05-05;2001;2;Q2;5;May;18;7;Sunday;5;125;200102;200105;200118;t;31
20010506;2001-05-06;2001;2;Q2;5;May;18;1;Monday;6;126;200102;200105;200118;f;31
20010507;2001-05-07;2001;2;Q2;5;May;19;2;Tuesday;7;127;200102;200105;200119;f;31
20010508;2001-05-08;2001;2;Q2;5;May;19;3;Wednesday;8;128;200102;200105;200119;f;31
20010509;2001-05-09;2001;2;Q2;5;May;19;4;Thursday;9;129;200102;200105;200119;f;31
20010510;2001-05-10;2001;2;Q2;5;May;19;5;Friday;10;130;200102;200105;200119;f;31
20010511;2001-05-11;2001;2;Q2;5;May;19;6;Saturday;11;131;200102;200105;200119;t;31
20010512;2001-05-12;2001;2;Q2;5;May;19;7;Sunday;12;132;200102;200105;200119;t;31
20010513;2001-05-13;2001;2;Q2;5;May;19;1;Monday;13;133;200102;200105;200119;f;31
20010514;2001-05-14;2001;2;Q2;5;May;20;2;Tuesday;14;134;200102;200105;200120;f;31
20010515;2001-05-15;2001;2;Q2;5;May;20;3;Wednesday;15;135;200102;200105;200120;f;31
20010516;2001-05-16;2001;2;Q2;5;May;20;4;Thursday;16;136;200102;200105;200120;f;31
20010517;2001-05-17;2001;2;Q2;5;May;20;5;Friday;17;137;200102;200105;200120;f;31
20010518;2001-05-18;2001;2;Q2;5;May;20;6;Saturday;18;138;200102;200105;200120;t;31
20010519;2001-05-19;2001;2;Q2;5;May;20;7;Sunday;19;139;200102;200105;200120;t;31
20010520;2001-05-20;2001;2;Q2;5;May;20;1;Monday;20;140;200102;200105;200120;f;31
20010521;2001-05-21;2001;2;Q2;5;May;21;2;Tuesday;21;141;200102;200105;200121;f;31
20010522;2001-05-22;2001;2;Q2;5;May;21;3;Wednesday;22;142;200102;200105;200121;f;31
20010523;2001-05-23;2001;2;Q2;5;May;21;4;Thursday;23;143;200102;200105;200121;f;31
20010524;2001-05-24;2001;2;Q2;5;May;21;5;Friday;24;144;200102;200105;200121;f;31
20010525;2001-05-25;2001;2;Q2;5;May;21;6;Saturday;25;145;200102;200105;200121;t;31
20010526;2001-05-26;2001;2;Q2;5;May;21;7;Sunday;26;146;200102;200105;200121;t;31
20010527;2001-05-27;2001;2;Q2;5;May;21;1;Monday;27;147;200102;200105;200121;f;31
20010528;2001-05-28;2001;2;Q2;5;May;22;2;Tuesday;28;148;200102;200105;200122;f;31
20010529;2001-05-29;2001;2;Q2;5;May;22;3;Wednesday;29;149;200102;200105;200122;f;31
20010530;2001-05-30;2001;2;Q2;5;May;22;4;Thursday;30;150;200102;200105;200122;f;31
20010531;2001-05-31;2001;2;Q2;5;May;22;5;Friday;31;151;200102;200105;200122;f;31
20010601;2001-06-01;2001;2;Q2;6;June;22;6;Saturday;1;152;200102;200106;200122;t;30
20010602;2001-06-02;2001;2;Q2;6;June;22;7;Sunday;2;153;200102;200106;200122;t;30
20010603;2001-06-03;2001;2;Q2;6;June;22;1;Monday;3;154;200102;200106;200122;f;30
20010604;2001-06-04;2001;2;Q2;6;June;23;2;Tuesday;4;155;200102;200106;200123;f;30
20010605;2001-06-05;2001;2;Q2;6;June;23;3;Wednesday;5;156;200102;200106;200123;f;30
20010606;2001-06-06;2001;2;Q2;6;June;23;4;Thursday;6;157;200102;200106;200123;f;30
20010607;2001-06-07;2001;2;Q2;6;June;23;5;Friday;7;158;200102;200106;200123;f;30
20010608;2001-06-08;2001;2;Q2;6;June;23;6;Saturday;8;159;200102;200106;200123;t;30
20010609;2001-06-09;2001;2;Q2;6;June;23;7;Sunday;9;160;200102;200106;200123;t;30
20010610;2001-06-10;2001;2;Q2;6;June;23;1;Monday;10;161;200102;200106;200123;f;30
20010611;2001-06-11;2001;2;Q2;6;June;24;2;Tuesday;11;162;200102;200106;200124;f;30
20010612;2001-06-12;2001;2;Q2;6;June;24;3;Wednesday;12;163;200102;200106;200124;f;30
20010613;2001-06-13;2001;2;Q2;6;June;24;4;Thursday;13;164;200102;200106;200124;f;30
20010614;2001-06-14;2001;2;Q2;6;June;24;5;Friday;14;165;200102;200106;200124;f;30
20010615;2001-06-15;2001;2;Q2;6;June;24;6;Saturday;15;166;200102;200106;200124;t;30
